instrument,timeframe,variant,filters_applied,K,n_signals,win_rate,base_rate,win_rate_excess,p_value_raw,p_value_corrected,avg_return_gross,avg_return_net,sharpe_gross,sharpe_net,avg_mfe_atr,avg_mae_atr,mfe_mae_ratio,win_rate_ci_lo,win_rate_ci_hi,sharpe_ci_lo,sharpe_ci_hi
EUR_USD,M5,A_sn,direction+body_ratio+wick+session_london,20,186,0.6397849462365591,0.6558,-0.016015053763440923,0.7062387739479183,0.9999999999998943,-0.23167352858241644,-1.0298369994174146,-1.1732474457547502,-5.187987837535977,2.5020670180460125,2.6344246837246796,0.9497584172755573,0.5752688172043011,0.7258064516129032,-6.88875763108878,-2.9205908411416677
EUR_USD,M5,A_sn,direction+body_ratio+wick+session_newyork,20,150,0.6,0.6465,-0.046499999999999986,0.8983349941419713,0.9999999999998943,-0.13793641230688264,-0.7184020812848183,-0.6742750800058774,-3.5181590754747694,2.6823941292623656,2.6570942453047532,1.0095216359006907,0.54,0.68,-6.099055584387728,-0.9834133219936995
EUR_USD,M5,A_sn,direction+body_ratio+wick+session_both+news,20,327,0.6207951070336392,0.64875,-0.02795489296636089,0.8677076497026733,0.9999999999998943,-0.1455575252604162,-0.8555684906975348,-0.7462194548517216,-4.368185057706641,2.581050852462667,2.599524463575298,0.9928934651812343,0.5596330275229358,0.6850152905198776,-5.940127635309402,-2.6227444295121938
EUR_USD,M5,A_sn,direction+body_ratio+wick+session_both+news+trend,20,146,0.547945205479452,0.64875,-0.10080479452054802,0.9953104258143842,0.9999999999998943,-0.2251824872185547,-0.9273315019126818,-1.1044571165430668,-4.527480561266214,2.5953776051393453,2.721062675835803,0.9538102992582292,0.4520547945205479,0.6643835616438356,-8.271875415312062,-1.9478325169985637
EUR_USD,M5,A_sn,direction+body_ratio+wick+session_both+news+trend+range_position,20,94,0.5425531914893617,0.64875,-0.1061968085106384,0.9871511441734252,0.9999999999998943,-0.3194400152980838,-0.9843520557205155,-1.5669157658951032,-4.7934570861362396,2.4599592004449296,2.7149771301725982,0.9060699528944258,0.46808510638297873,0.6595744680851063,-10.84660773537243,-3.1348456278417327
EUR_USD,M5,B,direction,5,1939,0.5771015987622485,0.6487,-0.07159840123775152,0.9999999999696383,0.9999999999998943,-0.04217735645900759,-1.0177040583014598,-0.28549033741975943,-6.708669085631719,1.6676990700185512,1.7281846907243015,0.9650004880668165,0.5523465703971119,0.6023723568849922,-7.743062319696788,-5.941062139789764
EUR_USD,M5,B,direction+body_ratio,5,986,0.5740365111561866,0.6487,-0.07466348884381346,0.9999994669476736,0.9999999999998943,-0.1158203908019375,-1.03864073086289,-0.7756867098623167,-6.7899072779761145,1.640733988217585,1.762284105337917,0.9310269457959931,0.539553752535497,0.6024340770791075,-8.054850574156303,-5.6704074835742295
EUR_USD,M5,B,direction+body_ratio+wick,5,986,0.5740365111561866,0.6487,-0.07466348884381346,0.9999994669476736,0.9999999999998943,-0.1158203908019375,-1.03864073086289,-0.7756867098623167,-6.7899072779761145,1.640733988217585,1.762284105337917,0.9310269457959931,0.539553752535497,0.6024340770791075,-8.054850574156303,-5.6704074835742295
EUR_USD,M5,B,direction+body_ratio+wick+session_both,5,107,0.6542056074766355,0.6496,0.00460560747663552,0.504631080045028,0.9999999999998943,-0.0353164628753216,-0.5873901216846277,-0.25738796036919076,-4.287006549769786,1.763572823504525,1.7398724689837384,1.013621891801432,0.6074766355140186,0.7476635514018691,-7.139617751180958,-0.5301705380746602
EUR_USD,M5,B,direction+body_ratio+wick+session_london,5,29,0.5862068965517241,0.6558,-0.06959310344827596,0.8377760719352003,0.9999999999998943,-0.44714703950793744,-1.101636641158674,-2.904106900447684,-7.272703657827904,1.5889969412263774,1.9146234659812202,0.8299265988636761,0.4827586206896552,0.7241379310344828,-8.081640527080527,-1.964552730835191
EUR_USD,M5,B,direction+body_ratio+wick+session_newyork,5,78,0.6794871794871795,0.6465,0.03298717948717955,0.31501117510744564,0.9999999999998943,0.11780003356500995,-0.3961959029058157,0.9124055468266214,-3.0670150191944967,1.8284792412746054,1.6749009444590337,1.0916939579762284,0.6410256410256411,0.782051282051282,-6.673705438217525,-0.7400782085903079
EUR_USD,M5,B,direction+body_ratio+wick+session_both+news,5,96,0.65625,0.6496,0.006650000000000045,0.49247466003038565,0.9999999999998943,-0.007579561713967777,-0.5797321918170127,-0.05456879453851938,-4.179891928797385,1.7734514465905835,1.6918444104283974,1.0482355443911784,0.6145833333333334,0.7395833333333334,-6.993742030646912,-0.5360845833601344
EUR_USD,M5,B,direction+body_ratio+wick+session_both+news+trend,5,46,0.5217391304347826,0.6496,-0.12786086956521736,0.9738125832245449,0.9999999999998943,-0.015894812187241734,-0.6176782951456166,-0.09917211741914206,-3.9096816361809754,1.8255519679515202,1.843072300491139,0.9904939526599418,0.5217391304347826,0.6739130434782609,-5.8196907061367975,-0.39291288316459444
EUR_USD,M5,B,direction+body_ratio+wick+session_both+news+trend+range_position,5,35,0.5714285714285714,0.6496,-0.07817142857142856,0.8733647360000767,0.9999999999998943,-0.27174483154183227,-0.8246475765289059,-1.8876941890167376,-5.745530926101754,1.7452699667222151,1.8200757122295221,0.9588996518086201,0.6,0.7714285714285715,-7.350086433832158,-1.33505678294633
EUR_USD,M5,B,direction,10,1939,0.5838060856111398,0.6496,-0.06579391438886018,0.9999999991398649,0.9999999999998943,-0.08801509903545156,-1.0635418008779038,-0.4361078356449505,-5.196862586927844,2.316076001761325,2.378781480966601,0.9736396639594673,0.5585353274883961,0.6090768437338835,-6.029702995415919,-4.470669891994015
EUR_USD,M5,B,direction+body_ratio,10,986,0.579107505070994,0.6496,-0.070492494929006,0.9999980226743893,0.9999999999998943,-0.1865434171999904,-1.109363757260943,-0.898412689338215,-5.271787184898535,2.2580904070887016,2.4371313412784543,0.9265361980467444,0.5456389452332657,0.6075050709939148,-6.29054056688564,-4.383673956743476
EUR_USD,M5,B,direction+body_ratio+wick,10,986,0.579107505070994,0.6496,-0.070492494929006,0.9999980226743893,0.9999999999998943,-0.1865434171999904,-1.109363757260943,-0.898412689338215,-5.271787184898535,2.2580904070887016,2.4371313412784543,0.9265361980467444,0.5456389452332657,0.6075050709939148,-6.29054056688564,-4.383673956743476
EUR_USD,M5,B,direction+body_ratio+wick+session_both,10,107,0.6542056074766355,0.64905,0.00515560747663546,0.4998628701351163,0.9999999999998943,-0.21939118021742693,-0.7714648390267329,-1.161425715645742,-4.085926943525494,2.207796321555911,2.3247223527236147,0.9497032275571684,0.6074766355140186,0.7476635514018691,-6.476393233333775,-0.5012430093299695
EUR_USD,M5,B,direction+body_ratio+wick+session_london,10,29,0.5862068965517241,0.6555,-0.06929310344827588,0.8369181306524254,0.9999999999998943,-0.6705707051645647,-1.3250603068153008,-3.334123970216743,-6.610812370872052,1.9847145607006478,2.683334147101702,0.7396449535904276,0.4827586206896552,0.7241379310344828,-8.957221722605551,-4.178555409249728
EUR_USD,M5,B,direction+body_ratio+wick+session_newyork,10,78,0.6794871794871795,0.64645,0.03303717948717955,0.31468392480866547,0.9999999999998943,-0.05164494658323466,-0.5656408830540602,-0.2821759745925194,-3.0975442922673886,2.2907369762328673,2.1913923266086845,1.0453340318928308,0.6410256410256411,0.782051282051282,-6.200802240632729,0.24296386450904928
EUR_USD,M5,B,direction+body_ratio+wick+session_both+news,10,96,0.65625,0.64905,0.007199999999999984,0.48795964394254515,0.9999999999998943,-0.1810169438034888,-0.7531695739065336,-0.9585538040377092,-3.9911414048305462,2.2169224782199826,2.2600297379461933,0.980926242251403,0.6145833333333334,0.7395833333333334,-6.8020698114431895,-0.5527734876903077
EUR_USD,M5,B,direction+body_ratio+wick+session_both+news+trend,10,46,0.5217391304347826,0.64905,-0.12731086956521742,0.9733203071276507,0.9999999999998943,-0.562167010602736,-1.1639504935611107,-2.9966218084869936,-6.270648815111132,2.1015828577418274,2.442107894973386,0.8605610186460375,0.5217391304347826,0.6739130434782609,-8.818370326297536,-2.539891368792007
EUR_USD,M5,B,direction+body_ratio+wick+session_both+news+trend+range_position,10,35,0.5714285714285714,0.64905,-0.07762142857142862,0.8719080912922412,0.9999999999998943,-0.8645717417915497,-1.4174744867786233,-4.6146237367461085,-7.570455163027989,1.9879160111092926,2.504677170658518,0.7936815308563854,0.6,0.7714285714285715,-8.07131563964538,-3.0818818782499346
